251,56.6667
252,56.6667
253,53.3333
254,53.3333
255,50.0
256,50.0
257,46.6667
258,50.0
259,53.3333
260,50.0
261,46.6667
262,43.3333
263,43.3333
264,43.3333
265,46.6667
266,46.6667
267,46.6667
268,46.6667
269,46.6667
270,43.3333
271,43.3333
272,43.3333
273,43.3333
274,43.3333
275,43.3333
276,40.0
277,40.0
278,43.3333
279,43.3333
280,43.3333
281,43.3333
282,46.6667
283,46.6667
284,46.6667
285,50.0
286,53.3333
287,53.3333
288,53.3333
289,50.0
290,50.0
291,53.3333
292,56.6667
293,60.0
294,56.6667
295,56.6667
296,56.6667
297,56.6667
298,56.6667
299,53.3333
300,53.3333
301,50.0
302,50.0
303,50.0
304,50.0
305,50.0
306,50.0
307,53.3333
308,53.3333
309,53.3333
310,56.6667
311,56.6667
312,56.6667
313,56.6667
314,53.3333
315,53.3333
316,53.3333
317,53.3333
318,53.3333
319,56.6667
320,60.0
321,60.0
322,60.0
323,56.6667
324,60.0
325,56.6667
326,56.6667
327,56.6667
328,56.6667
329,60.0
330,63.3333
331,63.3333
332,63.3333
333,66.6667
334,66.6667
335,66.6667
336,70.0
337,66.6667
338,66.6667
339,63.3333
340,63.3333
341,63.3333
342,60.0
343,63.3333
344,63.3333
345,63.3333
346,63.3333
347,66.6667
348,66.6667
349,63.3333
350,63.3333
351,60.0
352,56.6667
353,60.0
354,56.6667
355,60.0
356,60.0
357,60.0
358,63.3333
359,63.3333
360,60.0
361,60.0
362,60.0
363,60.0
364,60.0
365,60.0
366,56.6667
367,56.6667
368,56.6667
369,60.0
370,60.0
371,56.6667
372,60.0
373,60.0
374,63.3333
375,63.3333
376,63.3333
377,60.0
378,60.0
379,60.0
380,56.6667
381,56.6667
382,56.6667
383,56.6667
384,60.0
385,56.6667
386,56.6667
387,60.0
388,60.0
389,60.0
390,63.3333
391,66.6667
392,63.3333
393,63.3333
394,66.6667
395,66.6667
396,66.6667
397,66.6667
398,63.3333
399,60.0
400,60.0
401,63.3333
402,63.3333
403,60.0
404,60.0
405,56.6667
406,53.3333
407,56.6667
408,53.3333
409,53.3333
410,56.6667
411,56.6667
412,60.0
413,56.6667
414,56.6667
415,60.0
416,60.0
417,60.0
418,60.0
419,60.0
420,56.6667
421,56.6667
422,56.6667
423,56.6667
424,56.6667
425,53.3333
426,56.6667
427,56.6667
428,56.6667
429,60.0
430,60.0
431,60.0
432,60.0
433,63.3333
434,63.3333
435,63.3333
436,63.3333
437,63.3333
438,63.3333
439,63.3333
440,63.3333
441,66.6667
442,63.3333
443,66.6667
444,63.3333
445,60.0
446,60.0
447,60.0
448,60.0
449,56.6667
450,60.0
451,56.6667
452,60.0
453,56.6667
454,53.3333
455,56.6667
456,56.6667
457,56.6667
458,56.6667
459,56.6667
460,53.3333
461,53.3333
462,50.0
463,46.6667
464,46.6667
465,46.6667
466,46.6667
467,43.3333
468,46.6667
469,46.6667
470,46.6667
471,43.3333
472,43.3333
473,43.3333
474,43.3333
475,46.6667
476,46.6667
477,46.6667
478,43.3333
479,46.6667
480,43.3333
481,43.3333
482,43.3333
483,43.3333
484,43.3333
485,43.3333
486,40.0
487,40.0
488,43.3333
489,40.0
490,43.3333
491,43.3333
492,43.3333
493,43.3333
494,40.0
495,43.3333
496,46.6667
497,50.0
498,46.6667
499,50.0
500,50.0
501,50.0
502,53.3333
503,53.3333
504,53.3333
505,53.3333
506,53.3333
507,50.0
508,53.3333
509,53.3333
510,53.3333
511,53.3333
512,53.3333
513,53.3333
514,56.6667
515,56.6667
516,56.6667
517,56.6667
518,53.3333
519,56.6667
520,56.6667
521,53.3333
522,56.6667
523,60.0
524,63.3333
525,63.3333
526,60.0
527,60.0
528,63.3333
529,63.3333
530,63.3333
531,63.3333
532,60.0
533,60.0
534,63.3333
535,60.0
536,60.0
537,60.0
538,56.6667
539,56.6667
540,60.0
541,60.0
542,56.6667
543,60.0
544,56.6667
545,56.6667
546,56.6667
547,56.6667
548,60.0
549,56.6667
550,53.3333
551,53.3333
552,53.3333
553,53.3333
554,50.0
555,46.6667
556,46.6667
557,46.6667
558,46.6667
559,43.3333
560,43.3333
561,46.6667
562,46.6667
563,43.3333
564,43.3333
565,46.6667
566,43.3333
567,46.6667
568,46.6667
569,46.6667
570,43.3333
571,43.3333
572,46.6667
573,43.3333
574,46.6667
575,46.6667
576,46.6667
577,50.0
578,46.6667
579,50.0
580,50.0
581,53.3333
582,53.3333
583,50.0
584,50.0
585,53.3333
586,56.6667
587,56.6667
588,53.3333
589,53.3333
590,53.3333
591,50.0
592,53.3333
593,53.3333
594,53.3333
595,53.3333
596,56.6667
597,53.3333
598,56.6667
599,56.6667
600,60.0
601,60.0
602,60.0
603,60.0
604,56.6667
605,56.6667
606,56.6667
607,56.6667
608,56.6667
609,56.6667
610,56.6667
611,56.6667
612,56.6667
613,56.6667
614,56.6667
615,56.6667
616,56.6667
617,56.6667
618,60.0
619,63.3333
620,63.3333
621,63.3333
622,63.3333
623,66.6667
624,66.6667
625,66.6667
626,66.6667
627,66.6667
628,63.3333
629,60.0
630,60.0
631,60.0
632,60.0
633,60.0
634,63.3333
635,63.3333
636,66.6667
637,66.6667
638,66.6667
639,66.6667
640,66.6667
641,63.3333
642,63.3333
643,66.6667
644,70.0
645,70.0
646,70.0
647,70.0
648,70.0
649,70.0
650,70.0
651,73.3333
652,73.3333
653,70.0
654,70.0
655,66.6667
656,66.6667
657,70.0
658,70.0
659,73.3333
660,70.0
661,70.0
662,70.0
663,70.0
664,66.6667
665,66.6667
666,63.3333
667,60.0
668,63.3333
669,63.3333
670,66.6667
671,66.6667
672,66.6667
673,66.6667
674,66.6667
675,63.3333
676,63.3333
677,60.0
678,56.6667
679,56.6667
680,53.3333
681,53.3333
682,53.3333
683,56.6667
684,56.6667
685,60.0
686,56.6667
687,56.6667
688,60.0
689,60.0
690,60.0
691,60.0
692,60.0
693,63.3333
694,66.6667
695,63.3333
696,66.6667
697,66.6667
698,66.6667
699,66.6667
700,66.6667
701,70.0
702,66.6667
703,63.3333
704,63.3333
705,66.6667
706,63.3333
707,66.6667
708,66.6667
709,63.3333
710,66.6667
711,66.6667
712,66.6667
713,63.3333
714,63.3333
715,60.0
716,63.3333
717,63.3333
718,60.0
719,60.0
720,60.0
721,60.0
722,60.0
723,60.0
724,60.0
725,63.3333
726,60.0
727,60.0
728,60.0
729,60.0
730,56.6667
731,56.6667
732,56.6667
733,60.0
734,56.6667
735,56.6667
736,60.0
737,60.0
738,60.0
739,60.0
740,60.0
741,60.0
742,60.0
743,63.3333
744,60.0
745,60.0
746,60.0
747,60.0
748,63.3333
749,60.0
750,63.3333
751,63.3333
752,63.3333
753,63.3333
754,63.3333
755,63.3333
756,63.3333
757,66.6667
758,63.3333
759,63.3333
760,66.6667
761,66.6667
762,66.6667
763,63.3333
764,66.6667
765,66.6667
766,63.3333
767,63.3333
768,63.3333
769,66.6667
770,63.3333
771,63.3333
772,60.0
773,60.0
774,63.3333
775,63.3333
776,63.3333
777,63.3333
778,60.0
779,63.3333
780,63.3333
781,63.3333
782,63.3333
783,60.0
784,60.0
785,60.0
786,60.0
787,60.0
788,63.3333
789,63.3333
790,63.3333
791,60.0
792,63.3333
793,63.3333
794,60.0
795,60.0
796,60.0
797,56.6667
798,56.6667
799,53.3333
800,53.3333
801,53.3333
802,56.6667
803,53.3333
804,53.3333
805,56.6667
806,56.6667
807,53.3333
808,53.3333
809,50.0
810,46.6667
811,46.6667
812,43.3333
813,46.6667
814,43.3333
815,40.0
816,43.3333
817,40.0
818,40.0
819,36.6667
820,33.3333
821,36.6667
822,33.3333
823,33.3333
824,36.6667
825,33.3333
826,33.3333
827,36.6667
828,40.0
829,40.0
830,43.3333
831,43.3333
832,40.0
833,43.3333
834,40.0
835,36.6667
836,36.6667
837,40.0
838,40.0
839,43.3333
840,46.6667
841,50.0
842,53.3333
843,50.0
844,53.3333
845,56.6667
846,56.6667
847,56.6667
848,56.6667
849,60.0
850,63.3333
851,63.3333
852,66.6667
853,70.0
854,70.0
855,73.3333
856,73.3333
857,73.3333
858,70.0
859,70.0
860,70.0
861,70.0
862,73.3333
863,73.3333
864,73.3333
865,73.3333
866,73.3333
867,73.3333
868,73.3333
869,73.3333
870,73.3333
871,73.3333
872,73.3333
873,73.3333
874,70.0
875,70.0
876,66.6667
877,70.0
878,66.6667
879,66.6667
880,63.3333
881,63.3333
882,63.3333
883,60.0
884,60.0
885,60.0
886,60.0
887,60.0
888,63.3333
889,63.3333
890,63.3333
891,63.3333
892,60.0
893,60.0
894,60.0
895,63.3333
896,63.3333
897,60.0
898,63.3333
899,60.0
900,60.0
901,56.6667
902,56.6667
903,56.6667
904,56.6667
905,56.6667
906,56.6667
907,53.3333
908,56.6667
909,53.3333
910,56.6667
911,56.6667
912,56.6667
913,56.6667
914,56.6667
915,53.3333
916,56.6667
917,56.6667
918,56.6667
919,56.6667
920,56.6667
921,53.3333
922,56.6667
923,56.6667
924,56.6667
925,56.6667
926,56.6667
927,56.6667
928,56.6667
929,60.0
930,56.6667
931,56.6667
932,53.3333
933,56.6667
934,56.6667
935,56.6667
936,60.0
937,63.3333
938,60.0
939,63.3333
940,63.3333
941,63.3333
942,63.3333
943,66.6667
944,63.3333
945,66.6667
946,66.6667
947,66.6667
948,63.3333
949,63.3333
950,60.0
951,63.3333
952,63.3333
953,63.3333
954,66.6667
955,63.3333
956,63.3333
957,63.3333
958,60.0
959,60.0
960,63.3333
961,63.3333
962,66.6667
963,66.6667
964,66.6667
965,66.6667
966,63.3333
967,60.0
968,60.0
969,60.0
970,56.6667
971,56.6667
972,53.3333
973,50.0
974,53.3333
975,53.3333
976,50.0
977,50.0
978,50.0
979,50.0
980,50.0
981,46.6667
982,46.6667
983,46.6667
984,43.3333
985,46.6667
986,46.6667
987,46.6667
988,46.6667
989,43.3333
990,43.3333
991,43.3333
992,43.3333
993,40.0
994,40.0
995,40.0
996,43.3333
997,43.3333
998,43.3333
999,40.0
1000,40.0
1001,36.6667
1002,40.0
1003,43.3333
1004,43.3333
1005,40.0
1006,40.0
1007,40.0
1008,40.0
1009,43.3333
1010,46.6667
1011,46.6667
1012,43.3333
1013,43.3333
1014,43.3333
1015,43.3333
1016,43.3333
1017,46.6667
1018,46.6667
1019,50.0
1020,50.0
1021,50.0
1022,50.0
1023,53.3333
1024,53.3333
1025,53.3333
1026,53.3333
1027,53.3333
1028,56.6667
1029,56.6667
1030,56.6667
1031,60.0
1032,60.0
1033,60.0
1034,60.0
1035,63.3333
1036,63.3333
1037,63.3333
1038,63.3333
1039,60.0
1040,60.0
1041,63.3333
1042,66.6667
1043,66.6667
1044,66.6667
1045,66.6667
1046,66.6667
1047,63.3333
1048,63.3333
1049,63.3333
1050,63.3333
1051,63.3333
1052,63.3333
1053,60.0
1054,60.0
1055,56.6667
1056,56.6667
1057,56.6667
1058,56.6667
1059,60.0
1060,63.3333
1061,63.3333
1062,60.0
1063,60.0
1064,60.0
1065,56.6667
1066,60.0
1067,60.0
1068,60.0
1069,63.3333
1070,63.3333
1071,60.0
1072,60.0
1073,60.0
1074,63.3333
1075,63.3333
1076,63.3333
1077,63.3333
1078,66.6667
1079,66.6667
1080,63.3333
1081,63.3333
1082,63.3333
1083,63.3333
1084,66.6667
1085,70.0
1086,66.6667
1087,70.0
1088,66.6667
1089,63.3333
1090,63.3333
1091,60.0
1092,63.3333
1093,63.3333
1094,60.0
1095,60.0
1096,60.0
1097,56.6667
1098,60.0
1099,56.6667
1100,56.6667
1101,56.6667
1102,56.6667
1103,53.3333
1104,53.3333
1105,53.3333
1106,53.3333
1107,53.3333
1108,53.3333
1109,50.0
1110,53.3333
1111,53.3333
1112,53.3333
1113,56.6667
1114,53.3333
1115,53.3333
1116,56.6667
1117,56.6667
1118,60.0
1119,60.0
1120,60.0
1121,60.0
1122,60.0
1123,60.0
1124,63.3333
1125,63.3333
1126,63.3333
1127,66.6667
1128,66.6667
1129,66.6667
1130,66.6667
1131,66.6667
1132,66.6667
1133,66.6667
1134,66.6667
1135,63.3333
1136,63.3333
1137,63.3333
1138,63.3333
1139,66.6667
1140,66.6667
1141,70.0
1142,70.0
1143,66.6667
1144,70.0
1145,70.0
1146,66.6667
1147,66.6667
1148,63.3333
1149,66.6667
1150,63.3333
1151,66.6667
1152,63.3333
1153,60.0
1154,56.6667
1155,60.0
1156,56.6667
1157,56.6667
1158,56.6667
1159,60.0
1160,60.0
1161,60.0
1162,60.0
1163,63.3333
1164,60.0
1165,63.3333
1166,60.0
1167,63.3333
1168,60.0
1169,60.0
1170,56.6667
1171,53.3333
1172,53.3333
1173,56.6667
1174,56.6667
1175,53.3333
1176,53.3333
1177,53.3333
1178,53.3333
1179,50.0
1180,53.3333
1181,50.0
1182,53.3333
1183,56.6667
1184,60.0
1185,60.0
1186,60.0
1187,56.6667
1188,56.6667
1189,53.3333
1190,50.0
1191,53.3333
1192,50.0
1193,50.0
1194,53.3333
1195,53.3333
1196,56.6667
1197,53.3333
1198,56.6667
1199,56.6667
1200,60.0
1201,63.3333
1202,63.3333
1203,63.3333
1204,60.0
1205,60.0
1206,63.3333
1207,63.3333
1208,66.6667
1209,66.6667
1210,66.6667
1211,70.0
1212,70.0
1213,70.0
1214,70.0
1215,66.6667
1216,70.0
1217,73.3333
1218,70.0
1219,70.0
1220,73.3333
1221,70.0
1222,73.3333
1223,70.0
1224,66.6667
1225,66.6667
1226,63.3333
1227,63.3333
1228,63.3333
1229,63.3333
1230,60.0
1231,56.6667
1232,56.6667
1233,53.3333
1234,53.3333
1235,53.3333
1236,50.0
1237,46.6667
1238,43.3333
1239,46.6667
1240,43.3333
1241,40.0
1242,40.0
1243,40.0
1244,40.0
1245,40.0
1246,40.0
1247,36.6667
1248,40.0
1249,43.3333
1250,40.0
1251,43.3333
1252,40.0
1253,40.0
1254,43.3333
1255,43.3333
